images,label,size_kb,dimensions
./flower_images/Orchid/Orchid_719.jpg,Orchid,11.008,"(225, 225)"
./flower_images/Orchid/Orchid_720.jpg,Orchid,8.482,"(225, 225)"
./flower_images/Orchid/Orchid_721.jpg,Orchid,9.906,"(183, 275)"
./flower_images/Orchid/Orchid_722.jpg,Orchid,7.363,"(239, 211)"
./flower_images/Orchid/Orchid_723.jpg,Orchid,167.467,"(1600, 900)"
./flower_images/Orchid/Orchid_724.jpg,Orchid,10.815,"(300, 168)"
./flower_images/Orchid/Orchid_725.jpg,Orchid,339.979,"(1080, 1756)"
./flower_images/Orchid/Orchid_726.jpg,Orchid,13.972,"(225, 225)"
./flower_images/Orchid/Orchid_727.jpg,Orchid,11.643,"(318, 159)"
./flower_images/Orchid/Orchid_728.jpg,Orchid,8.168,"(225, 225)"
./flower_images/Orchid/Orchid_729.jpg,Orchid,15.394,"(168, 299)"
./flower_images/Orchid/Orchid_730.jpg,Orchid,18.879,"(225, 224)"
./flower_images/Orchid/Orchid_731.jpg,Orchid,92.783,"(1920, 1097)"
./flower_images/Orchid/Orchid_732.jpg,Orchid,3.275,"(251, 201)"
./flower_images/Orchid/Orchid_733.jpg,Orchid,12.492,"(345, 264)"
./flower_images/Orchid/Orchid_734.jpg,Orchid,25.604,"(540, 360)"
./flower_images/Orchid/Orchid_735.jpg,Orchid,67.133,"(1024, 768)"
./flower_images/Orchid/Orchid_736.jpg,Orchid,18.865,"(282, 179)"
./flower_images/Orchid/Orchid_737.jpg,Orchid,21.698,"(299, 168)"
./flower_images/Orchid/Orchid_738.jpg,Orchid,13.727,"(301, 167)"
./flower_images/Orchid/Orchid_739.jpg,Orchid,16.406,"(407, 280)"
./flower_images/Orchid/Orchid_740.jpg,Orchid,64.404,"(600, 600)"
./flower_images/Orchid/Orchid_741.jpg,Orchid,26.599,"(612, 408)"
./flower_images/Orchid/Orchid_742.jpg,Orchid,13.396,"(183, 275)"
./flower_images/Orchid/Orchid_743.jpg,Orchid,42.615,"(360, 573)"
./flower_images/Orchid/Orchid_744.jpg,Orchid,157.952,"(1000, 1502)"
./flower_images/Orchid/Orchid_745.jpg,Orchid,13.368,"(180, 280)"
./flower_images/Orchid/Orchid_746.jpg,Orchid,12.782,"(225, 225)"
./flower_images/Orchid/Orchid_747.jpg,Orchid,8.841,"(275, 183)"
./flower_images/Orchid/Orchid_748.jpg,Orchid,71.893,"(600, 900)"
./flower_images/Orchid/Orchid_749.jpg,Orchid,21.495,"(415, 233)"
./flower_images/Orchid/Orchid_750.jpg,Orchid,422.643,"(1920, 1080)"
./flower_images/Orchid/Orchid_751.jpg,Orchid,11.984,"(183, 275)"
./flower_images/Orchid/Orchid_752.jpg,Orchid,140.759,"(642, 642)"
./flower_images/Orchid/Orchid_753.jpg,Orchid,792.291,"(3391, 2261)"
./flower_images/Orchid/Orchid_754.jpg,Orchid,9.31,"(275, 183)"
./flower_images/Orchid/Orchid_755.jpg,Orchid,12.654,"(275, 183)"
./flower_images/Orchid/Orchid_756.jpg,Orchid,183.647,"(1300, 1096)"
./flower_images/Orchid/Orchid_757.jpg,Orchid,75.669,"(800, 530)"
./flower_images/Orchid/Orchid_758.jpg,Orchid,8.688,"(225, 225)"
./flower_images/Orchid/Orchid_759.jpg,Orchid,117.825,"(1600, 900)"
./flower_images/Orchid/Orchid_760.jpg,Orchid,37.681,"(659, 439)"
./flower_images/Orchid/Orchid_761.jpg,Orchid,113.383,"(608, 608)"
./flower_images/Orchid/Orchid_762.jpg,Orchid,11.253,"(225, 225)"
./flower_images/Orchid/Orchid_763.jpg,Orchid,251.392,"(1920, 1200)"
./flower_images/Orchid/Orchid_764.jpg,Orchid,12.904,"(188, 268)"
./flower_images/Orchid/Orchid_765.jpg,Orchid,91.049,"(1500, 400)"
./flower_images/Orchid/Orchid_766.jpg,Orchid,74.314,"(900, 600)"
./flower_images/Orchid/Orchid_767.jpg,Orchid,8.929,"(312, 162)"
./flower_images/Orchid/Orchid_768.jpg,Orchid,9.074,"(180, 280)"
./flower_images/Orchid/Orchid_769.jpg,Orchid,13.791,"(299, 168)"
./flower_images/Orchid/Orchid_770.jpg,Orchid,9.615,"(299, 168)"
./flower_images/Orchid/Orchid_771.jpg,Orchid,249.686,"(1407, 2036)"
./flower_images/Orchid/Orchid_772.jpg,Orchid,174.644,"(1600, 1200)"
./flower_images/Orchid/Orchid_773.jpg,Orchid,13.701,"(337, 149)"
./flower_images/Orchid/Orchid_774.jpg,Orchid,11.956,"(300, 246)"
./flower_images/Orchid/Orchid_775.jpg,Orchid,8.562,"(281, 179)"
./flower_images/Orchid/Orchid_776.jpg,Orchid,9.256,"(259, 194)"
./flower_images/Orchid/Orchid_777.jpg,Orchid,8.876,"(281, 179)"
./flower_images/Orchid/Orchid_778.jpg,Orchid,7.564,"(275, 183)"
./flower_images/Orchid/Orchid_779.jpg,Orchid,12.66,"(275, 183)"
./flower_images/Orchid/Orchid_780.jpg,Orchid,28.286,"(360, 360)"
./flower_images/Orchid/Orchid_781.jpg,Orchid,72.657,"(900, 521)"
./flower_images/Orchid/Orchid_782.jpg,Orchid,10.007,"(300, 300)"
./flower_images/Orchid/Orchid_783.jpg,Orchid,234.288,"(1269, 1414)"
./flower_images/Orchid/Orchid_784.jpg,Orchid,7.754,"(225, 225)"
./flower_images/Orchid/Orchid_785.jpg,Orchid,61.26,"(423, 422)"
./flower_images/Orchid/Orchid_786.jpg,Orchid,20.417,"(375, 562)"
./flower_images/Orchid/Orchid_787.jpg,Orchid,10.197,"(225, 225)"
./flower_images/Orchid/Orchid_788.jpg,Orchid,5.49,"(294, 172)"
./flower_images/Orchid/Orchid_789.jpg,Orchid,66.928,"(600, 400)"
./flower_images/Orchid/Orchid_790.jpg,Orchid,17.259,"(368, 460)"
./flower_images/Orchid/Orchid_791.jpg,Orchid,21.083,"(183, 275)"
./flower_images/Orchid/Orchid_792.jpg,Orchid,100.307,"(642, 642)"
./flower_images/Orchid/Orchid_793.jpg,Orchid,32.778,"(400, 400)"
./flower_images/Orchid/Orchid_794.jpg,Orchid,40.422,"(600, 600)"
./flower_images/Orchid/Orchid_795.jpg,Orchid,6.617,"(237, 212)"
./flower_images/Orchid/Orchid_796.jpg,Orchid,8.083,"(300, 168)"
./flower_images/Orchid/Orchid_797.jpg,Orchid,21.436,"(225, 225)"
./flower_images/Orchid/Orchid_798.jpg,Orchid,20.282,"(390, 280)"
./flower_images/Orchid/Orchid_799.jpg,Orchid,35.289,"(600, 600)"
./flower_images/Orchid/Orchid_800.jpg,Orchid,11.065,"(284, 177)"
./flower_images/Orchid/Orchid_801.jpg,Orchid,15.017,"(194, 259)"
./flower_images/Orchid/Orchid_802.jpg,Orchid,7.72,"(275, 183)"
./flower_images/Orchid/Orchid_803.jpg,Orchid,5.279,"(299, 168)"
./flower_images/Orchid/Orchid_804.jpg,Orchid,42.198,"(500, 326)"
./flower_images/Orchid/Orchid_805.jpg,Orchid,8.453,"(183, 275)"
./flower_images/Orchid/Orchid_806.jpg,Orchid,17.375,"(195, 259)"
./flower_images/Orchid/Orchid_807.jpg,Orchid,8.702,"(272, 185)"
./flower_images/Orchid/Orchid_808.jpg,Orchid,17.358,"(300, 168)"
./flower_images/Orchid/Orchid_809.jpg,Orchid,46.972,"(600, 338)"
./flower_images/Orchid/Orchid_810.jpg,Orchid,48.347,"(600, 400)"
./flower_images/Orchid/Orchid_811.jpg,Orchid,13.651,"(251, 201)"
./flower_images/Orchid/Orchid_812.jpg,Orchid,175.774,"(910, 1618)"
./flower_images/Orchid/Orchid_813.jpg,Orchid,14.908,"(272, 185)"
./flower_images/Orchid/Orchid_814.jpg,Orchid,6.841,"(260, 194)"
./flower_images/Orchid/Orchid_815.jpg,Orchid,10.222,"(168, 300)"
./flower_images/Orchid/Orchid_816.jpg,Orchid,54.366,"(750, 375)"
./flower_images/Orchid/Orchid_817.jpg,Orchid,146.721,"(1000, 1778)"
./flower_images/Orchid/Orchid_818.jpg,Orchid,15.192,"(284, 177)"
./flower_images/Orchid/Orchid_819.jpg,Orchid,14.24,"(215, 235)"
./flower_images/Orchid/Orchid_820.jpg,Orchid,24.567,"(510, 340)"
./flower_images/Orchid/Orchid_821.jpg,Orchid,25.824,"(425, 368)"
./flower_images/Orchid/Orchid_822.jpg,Orchid,15.33,"(400, 400)"
./flower_images/Orchid/Orchid_823.jpg,Orchid,279.979,"(1440, 1280)"
./flower_images/Orchid/Orchid_824.jpg,Orchid,18.838,"(600, 600)"
./flower_images/Orchid/Orchid_825.jpg,Orchid,11.138,"(275, 183)"
./flower_images/Orchid/Orchid_826.jpg,Orchid,8.619,"(225, 225)"
./flower_images/Orchid/Orchid_827.jpg,Orchid,10.492,"(275, 183)"
./flower_images/Orchid/Orchid_828.jpg,Orchid,17.294,"(275, 183)"
./flower_images/Orchid/Orchid_829.jpg,Orchid,8.186,"(273, 184)"
./flower_images/Orchid/Orchid_830.jpg,Orchid,16.087,"(268, 188)"
./flower_images/Orchid/Orchid_831.jpg,Orchid,12.202,"(259, 194)"
./flower_images/Orchid/Orchid_832.jpg,Orchid,6.345,"(297, 170)"
./flower_images/Orchid/Orchid_833.jpg,Orchid,8.916,"(284, 177)"
./flower_images/Orchid/Orchid_834.jpg,Orchid,14.653,"(400, 300)"
./flower_images/Orchid/Orchid_835.jpg,Orchid,8.291,"(248, 203)"
./flower_images/Orchid/Orchid_836.jpg,Orchid,56.226,"(612, 406)"
./flower_images/Orchid/Orchid_837.jpg,Orchid,11.729,"(299, 168)"
./flower_images/Orchid/Orchid_838.jpg,Orchid,15.642,"(239, 211)"
./flower_images/Orchid/Orchid_839.jpg,Orchid,12.144,"(275, 183)"
./flower_images/Orchid/Orchid_840.jpg,Orchid,14.132,"(238, 212)"
./flower_images/Orchid/Orchid_841.jpg,Orchid,6.789,"(275, 183)"
./flower_images/Orchid/Orchid_842.jpg,Orchid,16.401,"(225, 225)"
./flower_images/Orchid/Orchid_843.jpg,Orchid,13.374,"(275, 183)"
./flower_images/Orchid/Orchid_844.jpg,Orchid,11.737,"(225, 225)"
./flower_images/Orchid/Orchid_845.jpg,Orchid,80.109,"(900, 600)"
./flower_images/Orchid/Orchid_846.jpg,Orchid,10.807,"(300, 168)"
./flower_images/Orchid/Orchid_847.jpg,Orchid,15.478,"(317, 159)"
./flower_images/Orchid/Orchid_848.jpg,Orchid,43.212,"(640, 426)"
./flower_images/Orchid/Orchid_849.jpg,Orchid,6.448,"(275, 183)"
./flower_images/Orchid/Orchid_850.jpg,Orchid,48.56,"(480, 720)"
./flower_images/Orchid/Orchid_851.jpg,Orchid,12.471,"(275, 183)"
./flower_images/Orchid/Orchid_852.jpg,Orchid,20.649,"(338, 601)"
./flower_images/Orchid/Orchid_853.jpg,Orchid,14.977,"(277, 182)"
./flower_images/Orchid/Orchid_854.jpg,Orchid,12.279,"(225, 225)"
./flower_images/Orchid/Orchid_855.jpg,Orchid,32.287,"(800, 503)"
./flower_images/Orchid/Orchid_856.jpg,Orchid,14.171,"(266, 190)"
./flower_images/Orchid/Orchid_857.jpg,Orchid,58.059,"(728, 455)"
./flower_images/Orchid/Orchid_858.jpg,Orchid,37.901,"(700, 900)"
./flower_images/Orchid/Orchid_859.jpg,Orchid,8.522,"(225, 225)"
./flower_images/Orchid/Orchid_860.jpg,Orchid,10.518,"(262, 193)"
./flower_images/Orchid/Orchid_861.jpg,Orchid,15.223,"(320, 203)"
./flower_images/Orchid/Orchid_862.jpg,Orchid,29.813,"(612, 408)"
./flower_images/Orchid/Orchid_863.jpg,Orchid,9.081,"(188, 268)"
./flower_images/Orchid/Orchid_864.jpg,Orchid,24.302,"(300, 300)"
./flower_images/Orchid/Orchid_865.jpg,Orchid,10.757,"(259, 194)"
./flower_images/Orchid/Orchid_866.jpg,Orchid,5.874,"(265, 190)"
./flower_images/Orchid/Orchid_867.jpg,Orchid,11.656,"(225, 225)"
./flower_images/Orchid/Orchid_868.jpg,Orchid,18.844,"(300, 300)"
./flower_images/Orchid/Orchid_869.jpg,Orchid,9.859,"(183, 275)"
./flower_images/Orchid/Orchid_870.jpg,Orchid,6.389,"(275, 183)"
./flower_images/Orchid/Orchid_871.jpg,Orchid,50.904,"(800, 400)"
./flower_images/Orchid/Orchid_872.jpg,Orchid,8.217,"(300, 168)"
./flower_images/Orchid/Orchid_873.jpg,Orchid,18.291,"(444, 113)"
./flower_images/Orchid/Orchid_874.jpg,Orchid,442.072,"(1920, 1080)"
./flower_images/Orchid/Orchid_875.jpg,Orchid,73.645,"(1000, 667)"
./flower_images/Orchid/Orchid_876.jpg,Orchid,14.971,"(275, 183)"
./flower_images/Orchid/Orchid_877.jpg,Orchid,13.377,"(177, 285)"
./flower_images/Orchid/Orchid_878.jpg,Orchid,44.093,"(700, 900)"
./flower_images/Orchid/Orchid_879.jpg,Orchid,26.375,"(360, 267)"
./flower_images/Orchid/Orchid_880.jpg,Orchid,9.24,"(275, 183)"
./flower_images/Orchid/Orchid_881.jpg,Orchid,15.414,"(168, 299)"
./flower_images/Orchid/Orchid_882.jpg,Orchid,17.098,"(224, 225)"
./flower_images/Orchid/Orchid_883.jpg,Orchid,8.3,"(284, 177)"
./flower_images/Orchid/Orchid_884.jpg,Orchid,9.548,"(198, 255)"
./flower_images/Orchid/Orchid_885.jpg,Orchid,13.52,"(275, 183)"
./flower_images/Orchid/Orchid_886.jpg,Orchid,4.332,"(275, 183)"
./flower_images/Orchid/Orchid_887.jpg,Orchid,14.034,"(369, 136)"
./flower_images/Orchid/Orchid_888.jpg,Orchid,409.83,"(1080, 1440)"
./flower_images/Orchid/Orchid_889.jpg,Orchid,9.819,"(230, 219)"
./flower_images/Orchid/Orchid_890.jpg,Orchid,18.649,"(290, 174)"
./flower_images/Orchid/Orchid_891.jpg,Orchid,20.648,"(225, 225)"
./flower_images/Orchid/Orchid_892.jpg,Orchid,34.366,"(735, 657)"
./flower_images/Orchid/Orchid_893.jpg,Orchid,6.792,"(194, 259)"
./flower_images/Orchid/Orchid_894.jpg,Orchid,15.529,"(225, 225)"
./flower_images/Orchid/Orchid_895.jpg,Orchid,11.066,"(300, 168)"
./flower_images/Orchid/Orchid_896.jpg,Orchid,3.71,"(275, 183)"
./flower_images/Orchid/Orchid_897.jpg,Orchid,7.582,"(275, 183)"
./flower_images/Orchid/Orchid_898.jpg,Orchid,7.243,"(212, 238)"
./flower_images/Orchid/Orchid_899.jpg,Orchid,10.837,"(194, 259)"
./flower_images/Orchid/Orchid_900.jpg,Orchid,12.129,"(275, 183)"
./flower_images/Orchid/Orchid_901.jpg,Orchid,15.22,"(450, 612)"
./flower_images/Orchid/Orchid_902.jpg,Orchid,10.096,"(225, 225)"
./flower_images/Orchid/Orchid_903.jpg,Orchid,33.21,"(640, 360)"
./flower_images/Orchid/Orchid_904.jpg,Orchid,15.188,"(276, 183)"
./flower_images/Orchid/Orchid_905.jpg,Orchid,36.523,"(590, 350)"
./flower_images/Orchid/Orchid_906.jpg,Orchid,11.66,"(225, 225)"
./flower_images/Orchid/Orchid_907.jpg,Orchid,12.966,"(215, 235)"
./flower_images/Orchid/Orchid_908.jpg,Orchid,42.225,"(360, 511)"
./flower_images/Orchid/Orchid_909.jpg,Orchid,15.523,"(275, 183)"
./flower_images/Orchid/Orchid_910.jpg,Orchid,16.34,"(238, 211)"
./flower_images/Orchid/Orchid_911.jpg,Orchid,44.27,"(760, 380)"
./flower_images/Orchid/Orchid_912.jpg,Orchid,37.08,"(466, 466)"
./flower_images/Orchid/Orchid_913.jpg,Orchid,11.084,"(168, 300)"
./flower_images/Orchid/Orchid_914.jpg,Orchid,47.559,"(1024, 753)"
./flower_images/Orchid/Orchid_915.jpg,Orchid,8.117,"(300, 168)"
./flower_images/Orchid/Orchid_916.jpg,Orchid,9.531,"(182, 276)"
./flower_images/Orchid/Orchid_917.jpg,Orchid,12.144,"(282, 179)"
./flower_images/Orchid/Orchid_918.jpg,Orchid,6.662,"(168, 300)"
./flower_images/Orchid/Orchid_919.jpg,Orchid,12.156,"(225, 225)"
./flower_images/Orchid/Orchid_920.jpg,Orchid,32.298,"(510, 340)"
./flower_images/Orchid/Orchid_921.jpg,Orchid,8.864,"(225, 225)"
./flower_images/Orchid/Orchid_922.jpg,Orchid,10.768,"(300, 168)"
./flower_images/Orchid/Orchid_923.jpg,Orchid,7.191,"(235, 214)"
./flower_images/Orchid/Orchid_924.jpg,Orchid,8.266,"(300, 300)"
./flower_images/Orchid/Orchid_925.jpg,Orchid,10.565,"(300, 168)"
./flower_images/Orchid/Orchid_926.jpg,Orchid,9.823,"(168, 300)"
./flower_images/Orchid/Orchid_927.jpg,Orchid,122.432,"(850, 748)"
./flower_images/Orchid/Orchid_928.jpg,Orchid,11.947,"(275, 183)"
./flower_images/Orchid/Orchid_929.jpg,Orchid,96.977,"(931, 942)"
./flower_images/Orchid/Orchid_930.jpg,Orchid,14.398,"(233, 216)"
./flower_images/Orchid/Orchid_931.jpg,Orchid,8.492,"(275, 183)"
./flower_images/Orchid/Orchid_932.jpg,Orchid,240.817,"(1920, 1080)"
./flower_images/Orchid/Orchid_933.jpg,Orchid,13.021,"(224, 225)"
./flower_images/Orchid/Orchid_934.jpg,Orchid,60.178,"(800, 800)"
./flower_images/Orchid/Orchid_935.jpg,Orchid,7.063,"(168, 300)"
./flower_images/Orchid/Orchid_936.jpg,Orchid,7.51,"(259, 194)"
./flower_images/Orchid/Orchid_937.jpg,Orchid,12.827,"(275, 183)"
./flower_images/Orchid/Orchid_938.jpg,Orchid,37.642,"(612, 409)"
./flower_images/Orchid/Orchid_939.jpg,Orchid,11.211,"(225, 225)"
./flower_images/Orchid/Orchid_940.jpg,Orchid,46.139,"(600, 600)"
./flower_images/Orchid/Orchid_941.jpg,Orchid,31.836,"(612, 459)"
./flower_images/Orchid/Orchid_942.jpg,Orchid,16.858,"(275, 183)"
./flower_images/Orchid/Orchid_943.jpg,Orchid,15.176,"(168, 299)"
./flower_images/Orchid/Orchid_944.jpg,Orchid,13.008,"(390, 280)"
./flower_images/Orchid/Orchid_945.jpg,Orchid,11.812,"(230, 219)"
./flower_images/Orchid/Orchid_946.jpg,Orchid,84.426,"(1200, 900)"
./flower_images/Orchid/Orchid_947.jpg,Orchid,15.147,"(225, 225)"
./flower_images/Orchid/Orchid_948.jpg,Orchid,27.102,"(480, 343)"
./flower_images/Orchid/Orchid_949.jpg,Orchid,16.638,"(418, 267)"
./flower_images/Orchid/Orchid_950.jpg,Orchid,16.854,"(270, 270)"
./flower_images/Orchid/Orchid_951.jpg,Orchid,10.201,"(334, 151)"
./flower_images/Orchid/Orchid_952.jpg,Orchid,51.268,"(798, 418)"
./flower_images/Orchid/Orchid_953.jpg,Orchid,6.926,"(197, 255)"
./flower_images/Orchid/Orchid_954.jpg,Orchid,11.185,"(225, 225)"
./flower_images/Orchid/Orchid_955.jpg,Orchid,76.571,"(800, 743)"
./flower_images/Orchid/Orchid_956.jpg,Orchid,7.729,"(259, 194)"
./flower_images/Orchid/Orchid_957.jpg,Orchid,11.55,"(300, 168)"
./flower_images/Orchid/Orchid_958.jpg,Orchid,12.063,"(275, 183)"
./flower_images/Orchid/Orchid_959.jpg,Orchid,11.079,"(284, 177)"
./flower_images/Orchid/Orchid_960.jpg,Orchid,39.473,"(660, 372)"
./flower_images/Orchid/Orchid_961.jpg,Orchid,68.074,"(700, 900)"
./flower_images/Orchid/Orchid_962.jpg,Orchid,196.223,"(1600, 1600)"
./flower_images/Orchid/Orchid_963.jpg,Orchid,29.004,"(510, 510)"
./flower_images/Orchid/Orchid_964.jpg,Orchid,43.349,"(700, 900)"
./flower_images/Orchid/Orchid_965.jpg,Orchid,62.705,"(1000, 667)"
./flower_images/Orchid/Orchid_966.jpg,Orchid,9.447,"(311, 162)"
./flower_images/Orchid/Orchid_967.jpg,Orchid,10.383,"(170, 297)"
./flower_images/Orchid/Orchid_968.jpg,Orchid,10.084,"(284, 177)"
./flower_images/Orchid/Orchid_969.jpg,Orchid,113.137,"(1000, 1000)"
./flower_images/Orchid/Orchid_970.jpg,Orchid,11.631,"(183, 275)"
./flower_images/Orchid/Orchid_971.jpg,Orchid,10.373,"(152, 331)"
./flower_images/Orchid/Orchid_972.jpg,Orchid,25.035,"(325, 467)"
./flower_images/Orchid/Orchid_973.jpg,Orchid,9.733,"(246, 205)"
./flower_images/Orchid/Orchid_974.jpg,Orchid,10.911,"(275, 183)"
./flower_images/Orchid/Orchid_975.jpg,Orchid,7.021,"(211, 239)"
./flower_images/Orchid/Orchid_976.jpg,Orchid,108.846,"(1280, 853)"
./flower_images/Orchid/Orchid_977.jpg,Orchid,8.091,"(268, 188)"
./flower_images/Orchid/Orchid_978.jpg,Orchid,13.821,"(235, 214)"
./flower_images/Orchid/Orchid_979.jpg,Orchid,11.421,"(168, 300)"
./flower_images/Orchid/Orchid_980.jpg,Orchid,15.777,"(310, 163)"
./flower_images/Orchid/Orchid_981.jpg,Orchid,238.912,"(1600, 1167)"
./flower_images/Orchid/Orchid_982.jpg,Orchid,8.294,"(425, 340)"
./flower_images/Orchid/Orchid_983.jpg,Orchid,20.845,"(225, 225)"
./flower_images/Orchid/Orchid_984.jpg,Orchid,12.045,"(301, 167)"
./flower_images/Orchid/Orchid_985.jpg,Orchid,48.545,"(500, 608)"
./flower_images/Orchid/Orchid_986.jpg,Orchid,9.362,"(275, 183)"
./flower_images/Orchid/Orchid_987.jpg,Orchid,47.812,"(600, 400)"
./flower_images/Orchid/Orchid_988.jpg,Orchid,21.602,"(300, 300)"
./flower_images/Orchid/Orchid_989.jpg,Orchid,8.771,"(275, 183)"
./flower_images/Orchid/Orchid_990.jpg,Orchid,7.532,"(284, 177)"
./flower_images/Orchid/Orchid_991.jpg,Orchid,241.494,"(910, 1618)"
./flower_images/Orchid/Orchid_992.jpg,Orchid,9.108,"(183, 275)"
./flower_images/Orchid/Orchid_993.jpg,Orchid,11.761,"(284, 177)"
./flower_images/Orchid/Orchid_994.jpg,Orchid,72.383,"(642, 642)"
./flower_images/Orchid/Orchid_995.jpg,Orchid,479.538,"(2560, 1600)"
./flower_images/Orchid/Orchid_996.jpg,Orchid,42.79,"(612, 408)"
./flower_images/Orchid/Orchid_997.jpg,Orchid,13.246,"(318, 159)"
./flower_images/Orchid/Orchid_998.jpg,Orchid,297.312,"(1920, 1200)"
./flower_images/Orchid/Orchid_999.jpg,Orchid,12.814,"(225, 225)"
./flower_images/Lily/Lily_001.jpg,Lily,14.747,"(253, 199)"
./flower_images/Lily/Lily_002.jpg,Lily,10.977,"(389, 260)"
./flower_images/Lily/Lily_003.jpg,Lily,17.86,"(250, 202)"
./flower_images/Lily/Lily_004.jpg,Lily,13.453,"(300, 168)"
./flower_images/Lily/Lily_005.jpg,Lily,13.589,"(206, 244)"
./flower_images/Lily/Lily_006.jpg,Lily,43.668,"(418, 626)"
./flower_images/Lily/Lily_007.jpg,Lily,29.851,"(390, 280)"
./flower_images/Lily/Lily_008.jpg,Lily,169.491,"(1000, 1499)"
./flower_images/Lily/Lily_009.jpg,Lily,11.777,"(213, 237)"
./flower_images/Lily/Lily_010.jpg,Lily,35.337,"(347, 280)"
./flower_images/Lily/Lily_011.jpg,Lily,8.861,"(224, 280)"
./flower_images/Lily/Lily_012.jpg,Lily,22.161,"(347, 280)"
./flower_images/Lily/Lily_013.jpg,Lily,75.914,"(720, 480)"
./flower_images/Lily/Lily_014.jpg,Lily,162.565,"(968, 1080)"
./flower_images/Lily/Lily_015.jpg,Lily,7.636,"(212, 238)"
./flower_images/Lily/Lily_016.jpg,Lily,113.833,"(1000, 1000)"
./flower_images/Lily/Lily_017.jpg,Lily,51.544,"(1024, 685)"
./flower_images/Lily/Lily_018.jpg,Lily,9.865,"(275, 183)"
./flower_images/Lily/Lily_019.jpg,Lily,15.715,"(276, 183)"
./flower_images/Lily/Lily_020.jpg,Lily,8.309,"(334, 151)"
./flower_images/Lily/Lily_021.jpg,Lily,70.404,"(720, 720)"
./flower_images/Lily/Lily_022.jpg,Lily,21.091,"(168, 299)"
./flower_images/Lily/Lily_023.jpg,Lily,66.437,"(600, 403)"
./flower_images/Lily/Lily_024.jpg,Lily,12.117,"(250, 202)"
./flower_images/Lily/Lily_025.jpg,Lily,66.734,"(376, 520)"
./flower_images/Lily/Lily_026.jpg,Lily,12.696,"(168, 299)"
./flower_images/Lily/Lily_027.jpg,Lily,17.575,"(269, 312)"
./flower_images/Lily/Lily_028.jpg,Lily,14.926,"(300, 168)"
./flower_images/Lily/Lily_029.jpg,Lily,7.81,"(275, 183)"
./flower_images/Lily/Lily_030.jpg,Lily,47.329,"(660, 535)"
./flower_images/Lily/Lily_031.jpg,Lily,12.379,"(300, 168)"
./flower_images/Lily/Lily_032.jpg,Lily,125.658,"(1200, 630)"
./flower_images/Lily/Lily_033.jpg,Lily,17.889,"(299, 168)"
./flower_images/Lily/Lily_034.jpg,Lily,15.702,"(295, 171)"
./flower_images/Lily/Lily_035.jpg,Lily,17.738,"(260, 280)"
./flower_images/Lily/Lily_036.jpg,Lily,14.749,"(225, 225)"
./flower_images/Lily/Lily_037.jpg,Lily,461.683,"(1500, 1200)"
./flower_images/Lily/Lily_038.jpg,Lily,10.355,"(231, 218)"
./flower_images/Lily/Lily_039.jpg,Lily,7.764,"(351, 143)"
./flower_images/Lily/Lily_040.jpg,Lily,126.048,"(800, 1148)"
./flower_images/Lily/Lily_041.jpg,Lily,12.994,"(186, 271)"
./flower_images/Lily/Lily_042.jpg,Lily,48.295,"(600, 242)"
./flower_images/Lily/Lily_043.jpg,Lily,37.964,"(626, 447)"
./flower_images/Lily/Lily_044.jpg,Lily,90.064,"(600, 600)"
./flower_images/Lily/Lily_045.jpg,Lily,12.095,"(223, 226)"
./flower_images/Lily/Lily_046.jpg,Lily,9.169,"(225, 225)"
./flower_images/Lily/Lily_047.jpg,Lily,5.664,"(389, 129)"
./flower_images/Lily/Lily_048.jpg,Lily,19.771,"(168, 300)"
./flower_images/Lily/Lily_049.jpg,Lily,9.396,"(225, 224)"
./flower_images/Lily/Lily_050.jpg,Lily,19.037,"(291, 173)"
./flower_images/Lily/Lily_051.jpg,Lily,632.238,"(1600, 1135)"
./flower_images/Lily/Lily_052.jpg,Lily,10.1,"(275, 183)"
./flower_images/Lily/Lily_053.jpg,Lily,35.967,"(453, 340)"
./flower_images/Lily/Lily_054.jpg,Lily,212.843,"(1080, 1620)"
./flower_images/Lily/Lily_055.jpg,Lily,11.034,"(225, 225)"
./flower_images/Lily/Lily_056.jpg,Lily,14.044,"(276, 183)"
./flower_images/Lily/Lily_057.jpg,Lily,40.932,"(600, 400)"
./flower_images/Lily/Lily_058.jpg,Lily,45.74,"(589, 900)"
./flower_images/Lily/Lily_059.jpg,Lily,213.25,"(1920, 1280)"
./flower_images/Lily/Lily_060.jpg,Lily,108.152,"(576, 864)"
./flower_images/Lily/Lily_061.jpg,Lily,8.478,"(284, 177)"
./flower_images/Lily/Lily_062.jpg,Lily,141.586,"(1000, 625)"
./flower_images/Lily/Lily_063.jpg,Lily,13.297,"(168, 300)"
./flower_images/Lily/Lily_064.jpg,Lily,6.42,"(216, 233)"
./flower_images/Lily/Lily_065.jpg,Lily,18.409,"(255, 197)"
./flower_images/Lily/Lily_066.jpg,Lily,17.731,"(259, 194)"
./flower_images/Lily/Lily_067.jpg,Lily,14.339,"(225, 225)"
./flower_images/Lily/Lily_068.jpg,Lily,111.74,"(1200, 803)"
./flower_images/Lily/Lily_069.jpg,Lily,178.772,"(746, 994)"
./flower_images/Lily/Lily_070.jpg,Lily,3.511,"(284, 177)"
./flower_images/Lily/Lily_071.jpg,Lily,15.463,"(184, 275)"
./flower_images/Lily/Lily_072.jpg,Lily,18.821,"(205, 246)"
